563127200,1663442100,29.937771,-90.324394,18.0,0,2120.0
563127200,1663442109,29.937723,-90.324425,19.0,0,2096.0
563127200,1663442121,29.937635,-90.324478,20.0,0,2060.0
563127200,1663442353,29.936069,-90.322769,35.0,0,975.0
563127200,1663442412,29.936184,-90.321609,39.0,0,748.0
563127200,1663442582,29.938522,-90.317497,75.0,0,488.0
563127200,1663442583,29.938522,-90.317497,75.0,0,488.0
563127200,1663442635,29.939768,-90.31591,84.0,0,470.0
563127200,1663442702,29.941797,-90.313469,95.0,0,466.0
563127200,1663442710,29.942133,-90.313057,97.0,0,471.0
563127200,1663442750,29.943377,-90.311584,101.0,0,447.0
563127200,1663443000,29.953068,-90.30172,125.0,0,414.0
563127200,1663443003,29.953068,-90.30172,125.0,0,414.0
563127200,1663443300,29.966219,-90.287117,137.0,0,567.0
563127200,1663443302,29.966219,-90.287117,137.0,0,567.0
563127200,1663443308,29.966547,-90.286491,136.0,0,592.0
563127200,1663443324,29.966825,-90.285927,136.0,0,610.0
563127200,1663443485,29.970648,-90.275009,139.0,0,747.0
563127200,1663443535,29.97118,-90.271362,140.0,0,845.0
563127200,1663443602,29.971519,-90.265884,141.0,0,852.0
563127200,1663443610,29.971546,-90.265511,141.0,0,853.0
563127200,1663443674,29.971661,-90.260559,141.0,0,932.0
563127200,1663443902,29.967735,-90.243797,143.0,0,1162.0
563127200,1663444201,29.955133,-90.226562,142.0,0,1423.0
563127200,1663444205,29.955133,-90.226562,142.0,0,1423.0
563127200,1663444228,29.953773,-90.225479,143.0,0,1467.0
563127200,1663444264,29.951742,-90.224037,143.0,0,1493.0
563127200,1663444330,29.947523,-90.22184,143.0,0,1609.0
563127200,1663444456,29.939566,-90.219719,144.0,0,1698.0
563127200,1663444502,29.936415,-90.219048,144.0,0,1692.0
563127200,1663444522,29.935299,-90.218803,144.0,0,1694.0
563127200,1663444569,29.932486,-90.218178,143.0,0,1674.0
563127200,1663444661,29.926798,-90.215263,138.0,0,1456.0
563127200,1663444801,29.922276,-90.207047,126.0,0,977.0
563127200,1663444852,29.922268,-90.203407,125.0,0,864.0
563127200,1663445110,29.928337,-90.187805,131.0,0,526.0
563127200,1663445123,29.928667,-90.187302,131.0,0,525.0
563127200,1663445143,29.929413,-90.186195,132.0,0,520.0
563127200,1663445180,29.93096,-90.183907,133.0,0,521.0
563127200,1663445400,29.939938,-90.171761,139.0,0,470.0
563127200,1663445404,29.939938,-90.171761,139.0,0,470.0
563127200,1663445452,29.942093,-90.16909,140.0,0,459.0
563127200,1663445702,29.95401,-90.156425,138.0,0,510.0
563127200,1663445705,29.954241,-90.15609,138.0,0,521.0
563127200,1663446027,29.948471,-90.140213,124.0,0,1702.0
563127200,1663446030,29.948471,-90.140213,124.0,0,1702.0
563127200,1663446061,29.946728,-90.139946,127.0,0,1725.0
563127200,1663446140,29.942329,-90.139694,131.0,0,1782.0
563127200,1663446260,29.934505,-90.139847,136.0,0,1814.0
563127200,1663446307,29.931643,-90.139915,137.0,0,1815.0
563127200,1663446330,29.930401,-90.139931,137.0,0,1805.0
563127200,1663446638,29.913,-90.132805,129.0,0,1265.0
563127200,1663446690,29.911617,-90.129822,127.0,0,1126.0
563127200,1663446901,29.90777,-90.115593,132.0,0,997.0
563127200,1663447206,29.911488,-90.095177,127.0,0,696.0
563127200,1663447299,29.913277,-90.089539,124.0,0,698.0
563127200,1663447359,29.914465,-90.085854,122.0,0,701.0
563127200,1663447419,29.91563,-90.082199,121.0,0,681.0
563127200,1663447500,29.917439,-90.077446,120.0,0,656.0
563127200,1663447506,29.917645,-90.07692,120.0,0,658.0
563127200,1663447509,29.917645,-90.07692,120.0,0,658.0
563127200,1663447561,29.918758,-90.07399,120.0,0,665.0
563127200,1663447629,29.920557,-90.070053,119.0,0,615.0
563127200,1663447689,29.922371,-90.066872,119.0,0,526.0
563127200,1663447750,29.924644,-90.064072,121.0,0,438.0
