477591300,1715661135,-23.318237,-42.47628,104.0,0,649.0
477591300,1715661393,-23.313004,-42.46389,104.0,0,652.0
477591300,1715661563,-23.309603,-42.455772,105.0,0,665.0
477591300,1715661596,-23.309006,-42.454273,105.0,0,659.0
477591300,1715662388,-23.292791,-42.416336,105.0,0,660.0
477591300,1715662623,-23.287836,-42.404846,105.0,0,654.0
477591300,1715662664,-23.286991,-42.402908,106.0,0,640.0
477591300,1715662746,-23.285732,-42.400009,106.0,0,669.0
477591300,1715662867,-23.282778,-42.393196,106.0,0,652.0
477591300,1715663356,-23.272339,-42.369518,106.0,0,643.0
477591300,1715663487,-23.269571,-42.363174,106.0,0,637.0
477591300,1715664076,-23.256813,-42.334599,107.0,0,632.0
477591300,1715664435,-23.248953,-42.317158,106.0,0,639.0
477591300,1715664516,-23.247219,-42.313271,106.0,0,628.0
477591300,1715664575,-23.245926,-42.310352,106.0,0,657.0
477591300,1715664594,-23.24547,-42.309341,106.0,0,662.0
477591300,1715664953,-23.237722,-42.291866,107.0,0,672.0
477591300,1715665102,-23.234802,-42.284473,107.0,0,674.0
477591300,1715665523,-23.226494,-42.263618,107.0,0,669.0
477591300,1715666023,-23.216511,-42.238632,108.0,0,673.0
477591300,1715666332,-23.210402,-42.223156,108.0,0,690.0
477591300,1715666666,-23.203733,-42.206703,108.0,0,683.0
477591300,1715667155,-23.193672,-42.182079,108.0,0,671.0
477591300,1715667228,-23.192245,-42.178535,109.0,0,687.0
477591300,1715667312,-23.191023,-42.175533,108.0,0,645.0
477591300,1715667336,-23.190075,-42.173004,108.0,0,680.0
477591300,1715667505,-23.186951,-42.164268,108.0,0,657.0
477591300,1715667695,-23.184029,-42.155499,109.0,0,710.0
477591300,1715667998,-23.178226,-42.139091,108.0,0,665.0
477591300,1715668645,-23.166452,-42.105526,110.0,0,716.0
477591300,1715668775,-23.164249,-42.098698,111.0,0,716.0
477591300,1715668943,-23.161291,-42.089779,110.0,0,709.0
477591300,1715669587,-23.150633,-42.05545,114.0,0,731.0
477591300,1715670254,-23.139603,-42.018517,116.0,0,728.0
477591300,1715670384,-23.137386,-42.011356,115.0,0,698.0
477591300,1715670934,-23.128241,-41.980808,116.0,0,702.0
477591300,1715671064,-23.125772,-41.973644,117.0,0,691.0
477591300,1715671157,-23.124044,-41.968674,117.0,0,687.0
477591300,1715671224,-23.122702,-41.964771,117.0,0,698.0
477591300,1715671273,-23.121702,-41.962036,116.0,0,676.0
477591300,1715671304,-23.121099,-41.960499,116.0,0,662.0
477591300,1715671794,-23.108395,-41.935497,113.0,0,531.0
477591300,1715671926,-23.104168,-41.929825,114.0,0,493.0
477591300,1715671946,-23.103428,-41.92881,115.0,0,519.0
477591300,1715672295,-23.092825,-41.91169,117.0,0,558.0
477591300,1715672434,-23.088648,-41.904823,117.0,0,555.0
477591300,1715672442,-23.088404,-41.904438,117.0,0,570.0
477591300,1715672516,-23.086157,-41.900944,116.0,0,548.0
477591300,1715672675,-23.080976,-41.893375,117.0,0,529.0
477591300,1715672756,-23.078367,-41.889553,118.0,0,550.0
477591300,1715672875,-23.074448,-41.88382,117.0,0,517.0
477591300,1715672943,-23.071995,-41.880554,117.0,0,498.0
477591300,1715673069,-23.067968,-41.875172,117.0,0,497.0
477591300,1715673126,-23.06587,-41.872383,117.0,0,508.0
477591300,1715673146,-23.06518,-41.871464,117.0,0,519.0
477591300,1715673285,-23.060183,-41.865189,116.0,0,477.0
477591300,1715673454,-23.053934,-41.85799,117.0,0,475.0
477591300,1715673524,-23.051329,-41.854969,117.0,0,463.0
477591300,1715674117,-23.029381,-41.829651,116.0,0,457.0
477591300,1715674204,-23.026224,-41.825809,116.0,0,497.0
477591300,1715674803,-23.005009,-41.799503,114.0,0,484.0
477591300,1715674851,-23.003593,-41.797768,114.0,0,487.0
477591300,1715674908,-23.001451,-41.795139,114.0,0,494.0
477591300,1715674924,-23.000809,-41.794338,114.0,0,495.0
477591300,1715675048,-22.996588,-41.789169,113.0,0,496.0
477591300,1715675127,-22.993734,-41.785671,113.0,0,471.0
477591300,1715675247,-22.989542,-41.780651,112.0,0,481.0
477591300,1715675384,-22.984564,-41.774811,111.0,0,470.0
477591300,1715675473,-22.981358,-41.771187,111.0,0,462.0
477591300,1715676035,-22.961349,-41.748257,111.0,0,459.0
477591300,1715676074,-22.959925,-41.746628,112.0,0,459.0
477591300,1715676406,-22.948179,-41.732861,113.0,0,492.0
477591300,1715676566,-22.942497,-41.726109,113.0,0,472.0
477591300,1715676783,-22.934668,-41.716972,113.0,0,488.0
477591300,1715677024,-22.926144,-41.706749,113.0,0,467.0
477591300,1715677236,-22.918697,-41.697742,113.0,0,481.0
477591300,1715677344,-22.914883,-41.693169,112.0,0,481.0
477591300,1715677525,-22.908611,-41.685493,112.0,0,495.0
477591300,1715677603,-22.905895,-41.682194,112.0,0,479.0
477591300,1715678703,-22.867462,-41.636066,112.0,0,495.0
477591300,1715678732,-22.866451,-41.634853,112.0,0,469.0
477591300,1715679076,-22.854815,-41.620159,113.0,0,522.0
477591300,1715679197,-22.850874,-41.614864,112.0,0,515.0
477591300,1715679305,-22.847347,-41.609913,112.0,0,514.0
477591300,1715679435,-22.843113,-41.604073,112.0,0,520.0
477591300,1715679574,-22.838648,-41.597855,112.0,0,525.0
477591300,1715679625,-22.83708,-41.595669,113.0,0,519.0
477591300,1715679645,-22.836403,-41.594715,112.0,0,525.0
477591300,1715679845,-22.829964,-41.585781,112.0,0,512.0
477591300,1715680077,-22.822527,-41.575527,112.0,0,533.0
477591300,1715680424,-22.811287,-41.560009,112.0,0,540.0
477591300,1715680484,-22.809313,-41.557312,112.0,0,519.0
477591300,1715681026,-22.792103,-41.533272,111.0,0,512.0
477591300,1715681034,-22.791845,-41.532921,112.0,0,517.0
477591300,1715681404,-22.780066,-41.516457,111.0,0,513.0
477591300,1715681525,-22.776197,-41.511192,111.0,0,506.0
477591300,1715681675,-22.771433,-41.504681,111.0,0,528.0
477591300,1715682012,-22.760651,-41.489979,110.0,0,522.0
477591300,1715682256,-22.75292,-41.479568,109.0,0,523.0
477591300,1715682585,-22.742455,-41.465343,109.0,0,521.0
477591300,1715682644,-22.740623,-41.462791,109.0,0,536.0
477591300,1715682735,-22.737741,-41.458874,109.0,0,504.0
477591300,1715682894,-22.732708,-41.452057,108.0,0,515.0
477591300,1715683215,-22.722675,-41.438408,109.0,0,506.0
477591300,1715683454,-22.715118,-41.428047,108.0,0,522.0
477591300,1715683525,-22.71298,-41.425083,109.0,0,523.0
477591300,1715683553,-22.712042,-41.423786,109.0,0,524.0
477591300,1715683736,-22.706383,-41.415981,109.0,0,517.0
477591300,1715683816,-22.703876,-41.412483,109.0,0,531.0
477591300,1715683934,-22.700127,-41.407272,109.0,0,513.0
477591300,1715683986,-22.698586,-41.405094,109.0,0,520.0
477591300,1715684044,-22.696737,-41.402489,109.0,0,526.0
477591300,1715684177,-22.692642,-41.396809,109.0,0,511.0
477591300,1715684474,-22.683323,-41.383831,110.0,0,530.0
477591300,1715684616,-22.67882,-41.377754,109.0,0,500.0
477591300,1715684755,-22.674208,-41.371944,109.0,0,486.0
477591300,1715685095,-22.663021,-41.357662,109.0,0,506.0
477591300,1715685316,-22.655802,-41.348396,108.0,0,497.0
477591300,1715685505,-22.649668,-41.340446,108.0,0,510.0
477591300,1715685604,-22.646399,-41.336262,109.0,0,510.0
477591300,1715685825,-22.639313,-41.327003,108.0,0,504.0
477591300,1715686113,-22.63018,-41.314651,107.0,0,518.0
477591300,1715687142,-22.59778,-41.272465,105.0,0,495.0
477591300,1715687162,-22.597149,-41.271664,105.0,0,508.0
